Id,Sch,Gr,ClType,HDeg,CLad,Exp,Trace,Read,Math,SES,SchType,Sx,Eth,BirthQ,BirthY,Yrs,Tch
76123,2,3,small,MS/MA/MEd,1,9,W,564,543,N,urban,F,B,1980:3,1980,3,28
162669,35,K,reg+A,BS/BA,1,12,W,421,459,N,rural,F,W,1980:2,1980,0,608
153585,21,1,reg,MS/MA/MEd,1,33,W,471,486,F,suburb,F,W,1980:1,1980,1,339
33358,48,1,small,MS/MA/MEd,1,14,W,490,532,F,urban,M,W,1980:2,1980,1,798
18070,15,2,small,MS/MA/MEd,1,12,B,571,584,F,inner,F,B,1979:4,1979,2,235
95649,30,2,small,BS/BA,NOT,2,W,536,565,N,inner,M,B,1980:1,1980,2,523
68039,37,K,small,MS/MA/MEd,1,13,W,487,506,N,urban,F,B,1979:4,1979,0,639
26592,35,2,reg,MS/MA/MEd,3,18,W,643,596,N,rural,F,W,1980:1,1980,2,616
138541,7,K,reg+A,BS/BA,2,9,W,439,528,N,rural,M,W,1980:2,1980,0,90
77110,51,2,reg,BS/BA,1,8,W,608,620,N,suburb,M,W,1979:4,1979,2,875
89854,25,K,small,BS/BA,1,12,B,430,520,F,suburb,F,W,1980:2,1980,0,418
184218,33,2,reg,MS/MA/MEd,PROB,0,B,568,574,F,inner,F,B,1979:3,1979,2,581
17946,2,2,reg+A,BS/BA,2,12,W,586,509,F,urban,F,B,1979:3,1979,2,27
25904,32,2,reg+A,BS/BA,1,19,W,554,584,F,inner,M,B,1978:1,1978,2,560
181228,74,K,small,BS/BA,1,14,W,518,576,N,rural,F,W,1980:2,1980,0,1288
67256,11,2,reg,BS/BA,1,25,W,631,639,F,rural,M,W,1979:4,1979,2,184
13126,8,2,small,BS/BA,1,20,W,669,603,N,rural,F,W,1979:4,1979,2,123
17095,36,1,small,BS/BA,3,19,W,527,520,N,suburb,M,W,1979:4,1979,1,626
57727,57,K,reg,BS/BA,APPR,2,W,407,429,N,rural,M,W,1980:1,1980,0,980
129338,8,3,reg,BS/BA,1,15,W,680,678,N,rural,M,W,1980:3,1980,3,129
61632,29,2,reg,BS/BA,NOT,40,B,577,611,F,inner,F,B,1980:1,1980,2,510
5659,76,K,reg+A,MS/MA/MEd,1,13,W,416,473,N,rural,F,W,1980:3,1980,0,1327
163354,41,1,reg+A,BS/BA,PROB,3,W,651,612,N,suburb,M,W,1979:3,1979,1,700
170269,74,K,small,BS/BA,1,12,W,447,536,N,rural,F,W,1979:2,1979,0,1287
76465,19,2,small,BS/BA,1,31,B,569,552,F,inner,F,B,1980:1,1980,2,298
122150,5,2,reg,BS/BA,1,9,W,555,530,F,rural,M,W,1978:4,1978,2,76
14456,79,1,reg,BS/BA,1,17,W,447,439,N,rural,M,W,1979:4,1979,1,1365
55753,19,K,small,BS/BA,1,6,B,463,576,F,inner,F,B,1980:3,1980,0,287
20301,8,2,reg,BS/BA,NOT,13,W,552,548,F,rural,F,W,1979:2,1979,2,125
46988,24,K,reg+A,MS/MA/MEd,1,10,W,408,454,F,suburb,F,B,1980:2,1980,0,402
151072,21,3,reg+A,BS/BA,1,25,B,527,535,F,suburb,F,B,1980:1,1980,3,349
162285,27,3,reg+A,BS/BA,1,4,W,647,608,F,inner,M,B,1980:2,1980,3,474
50813,63,2,reg+A,BS/BA,1,15,W,599,579,F,rural,M,W,1979:2,1979,2,1095
141719,68,3,small,MS/MA/MEd,1,12,W,657,631,F,rural,M,B,1979:4,1979,3,1196
60510,15,1,reg,BS/BA,PROB,9,B,536,538,N,inner,M,B,1980:2,1980,1,233
16619,72,1,small,MS/MA/MEd,1,7,W,590,592,N,rural,M,W,1980:3,1980,1,1255
145543,37,K,reg,BS/BA,1,5,W,447,459,F,urban,F,B,1979:4,1979,0,640
136913,43,1,reg+A,MS/MA/MEd,NOT,18,W,629,572,N,suburb,F,W,1980:1,1980,1,721
95599,9,2,reg,BS/BA,NOT,15,W,555,523,N,urban,F,W,1980:1,1980,2,151
119743,70,K,small,MS/MA/MEd,1,15,W,403,444,N,rural,M,W,1979:1,1979,0,1215
75613,69,2,reg+A,BS/BA,1,8,W,599,599,N,rural,M,W,1980:2,1980,2,1209
157136,43,3,small,BS/BA,1,6,W,670,651,N,suburb,M,W,1980:1,1980,3,727
146806,49,2,small,MS/MA/MEd,1,15,W,559,565,F,rural,F,W,1979:4,1979,2,820
149857,7,3,reg,BS/BA,3,21,W,585,601,F,rural,M,B,1980:1,1980,3,106
28329,8,3,reg,BS/BA,1,22,W,614,596,F,rural,F,W,1979:3,1979,3,130
54570,9,3,reg+A,MS/MA/MEd,1,16,W,631,645,F,urban,M,W,1978:3,1978,3,160
15053,74,K,small,BS/BA,1,12,W,414,468,F,rural,M,W,1980:2,1980,0,1287
92588,60,3,small,BS/BA,NOT,29,W,585,631,F,urban,M,W,1979:2,1979,3,1045
24009,7,3,reg,BS/BA,1,24,W,597,626,N,rural,M,W,1979:3,1979,3,107
110648,10,2,small,MS/MA/MEd,1,22,W,637,620,N,urban,F,W,1979:4,1979,2,170
132657,51,1,reg,MS/MA/MEd,1,13,W,468,562,N,suburb,F,W,1980:1,1980,1,865
19883,5,2,reg,BS/BA,1,9,W,549,546,N,rural,F,W,1980:3,1980,2,76
88566,58,3,reg+A,MS/MA/MEd,1,16,W,657,634,N,suburb,F,W,1979:4,1979,3,1015
20203,68,3,reg+A,MS/MA/MEd,1,15,W,647,659,F,rural,F,W,1980:3,1980,3,1198
158987,41,2,small,BS/BA,1,19,W,584,639,N,suburb,F,W,1980:3,1980,2,702
159472,66,3,small,BS/BA,PROB,1,W,647,684,N,rural,M,W,1980:1,1980,3,1156
14922,40,3,small,BS/BA,1,4,W,602,608,F,rural,M,W,1979:3,1979,3,689
160653,27,2,reg,BS/BA,1,4,B,566,626,F,inner,M,B,1979:2,1979,2,465
39613,17,K,small,MS/MA/MEd,1,20,W,461,559,N,suburb,M,W,1980:2,1980,0,267
79373,71,1,reg+A,BS/BA,1,31,W,474,500,N,rural,M,W,1979:2,1979,1,1241
133595,32,2,small,BS/BA,1,14,W,512,577,F,inner,M,B,1980:3,1980,2,555
173501,72,2,reg,BS/BA,NOT,10,B,631,659,N,rural,F,W,1980:2,1980,2,1263
162154,70,K,reg+A,BS/BA,2,27,W,407,423,F,rural,M,W,1980:3,1980,0,1218
12654,47,K,reg,MS/MA/MEd,1,5,W,431,454,N,rural,M,W,1980:2,1980,0,776
31169,51,1,reg+A,BS/BA,1,4,W,544,562,F,suburb,M,W,1980:1,1980,1,868
96554,61,K,reg+A,MS/MA/MEd,1,8,W,448,500,N,suburb,F,W,1980:3,1980,0,1050
4749,13,1,small,BS/BA,1,8,W,519,567,F,rural,M,W,1980:2,1980,1,207
131448,20,3,small,BS/BA,1,13,B,580,586,F,suburb,F,B,1979:4,1979,3,326
88809,37,K,small,BS/BA,PROB,1,W,453,528,N,urban,F,W,1979:3,1979,0,638
168504,31,3,small,MS/MA/MEd,1,14,B,612,603,F,inner,F,B,1977:4,1977,3,538
110342,9,1,reg+A,BS/BA,1,10,W,629,612,N,urban,F,W,1979:4,1979,1,147
86497,31,K,small,BS/BA,1,6,W,428,468,F,inner,M,B,1980:1,1980,0,529
156618,22,3,reg,BS/BA,1,26,B,600,618,F,inner,M,B,1979:3,1979,3,376
81274,77,1,small,MS/MA/MEd,1,14,W,516,529,N,rural,F,W,1980:3,1980,1,1329
24934,27,3,reg+A,BS/BA,1,25,B,587,599,F,inner,M,B,1977:4,1977,3,475
34223,19,2,small,BS/BA,1,31,B,549,518,F,inner,M,B,1980:1,1980,2,298
150014,55,K,small,BS/BA,1,15,W,497,484,N,rural,M,W,1980:2,1980,0,941
169847,58,K,reg+A,BS/BA,1,3,W,413,459,F,suburb,F,B,1979:4,1979,0,997
62731,71,K,small,BS/BA,1,6,W,460,536,N,rural,M,W,1980:3,1980,0,1234
7079,80,K,small,MS/MA/MEd,1,12,W,428,520,F,rural,M,W,1979:4,1979,0,1375
124689,13,2,reg+A,MS/MA/MEd,1,15,W,536,528,F,rural,M,W,1980:1,1980,2,212
56281,33,3,reg+A,BS/BA,1,18,B,552,554,F,inner,M,B,1979:3,1979,3,589
103576,7,K,reg,BS/BA,PROB,0,W,483,559,N,rural,F,W,1979:4,1979,0,87
42678,62,3,reg,BS/BA,1,17,W,583,618,F,rural,M,W,1979:4,1979,3,1073
94012,28,2,small,MS/MA/MEd,1,8,B,539,557,F,inner,M,B,1980:2,1980,2,492
26831,44,2,small,BS/BA,1,12,B,559,570,F,suburb,M,B,1980:1,1980,2,738
70126,60,K,small,BS/BA,1,11,W,397,423,N,urban,M,W,1980:2,1980,0,1035
138667,7,K,reg+A,BS/BA,2,9,W,490,602,F,rural,M,W,1980:3,1980,0,90
71720,14,3,reg+A,BS/BA,PROB,0,W,595,612,F,inner,M,B,1979:4,1979,3,227
123451,45,3,reg+A,MS/MA/MEd,2,11,B,583,603,F,inner,F,B,1980:3,1980,3,758
5534,51,K,reg,MA+,1,13,W,424,500,F,suburb,M,W,1980:2,1980,0,853
7367,58,2,small,MS/MA/MEd,1,9,W,577,579,N,suburb,M,W,1979:4,1979,2,1005
21371,22,K,reg+A,BS/BA,1,16,B,439,473,F,inner,M,B,1980:3,1980,0,356
149692,50,2,reg,BS/BA,1,8,W,500,518,F,rural,F,W,1978:2,1978,2,841
144189,47,2,reg,BS/BA,PROB,2,W,577,552,F,rural,M,W,1980:2,1980,2,787
181805,61,K,small,BS/BA,1,11,W,410,473,N,suburb,M,W,1980:2,1980,0,1048
27097,44,1,reg+A,BS/BA,APPR,2,B,463,497,F,suburb,M,B,1980:3,1980,1,736
73117,56,2,reg+A,MS/MA/MEd,1,29,W,584,574,F,rural,F,W,1980:2,1980,2,972
91966,24,K,reg+A,MS/MA/MEd,1,10,W,400,434,F,suburb,F,B,1980:2,1980,0,402
162845,69,K,reg+A,MS/MA/MEd,1,6,W,463,576,N,rural,F,W,1980:2,1980,0,1202
172249,55,2,reg,MS/MA/MEd,2,13,W,643,579,N,rural,M,W,1980:3,1980,2,951
99807,26,3,small,BS/BA,PROB,2,B,592,631,F,inner,M,B,1980:1,1980,3,443
79610,23,2,reg,MS/MA/MEd,1,13,W,591,611,F,suburb,F,B,1980:3,1980,2,391
2701,21,3,small,BS/BA,NOT,21,W,560,585,N,suburb,F,W,1980:2,1980,3,346
133873,39,2,small,Ed.D/Ph.D,3,12,W,659,639,N,rural,M,W,1980:1,1980,2,670
126334,78,1,small,MS/MA/MEd,1,3,W,512,529,N,rural,F,W,1980:2,1980,1,1349
14510,63,K,reg,BS/BA,1,10,W,538,513,N,rural,M,W,1980:2,1980,0,1078
28234,68,3,small,MS/MA/MEd,1,12,W,602,593,F,rural,F,W,1980:3,1980,3,1196
72471,66,3,reg+A,MS/MA/MEd,1,4,W,680,604,F,rural,M,W,1979:4,1979,3,1161
95153,73,3,reg+A,BS/BA,2,19,W,641,596,N,rural,F,W,1980:1,1980,3,1286
56431,9,2,reg+A,BS/BA,NOT,17,W,684,574,N,urban,F,W,1981:1,1981,2,153
30428,44,1,small,BS/BA,APPR,1,W,472,526,N,suburb,M,W,1980:2,1980,1,734
59881,64,3,reg,BS/BA,1,22,W,593,624,F,rural,M,W,1980:3,1980,3,1121
100523,18,K,reg,BS/BA,1,9,B,442,478,N,inner,M,B,1980:3,1980,0,283
114023,25,2,small,BS/BA,1,4,W,611,559,N,suburb,F,W,1979:4,1979,2,425
177535,31,2,reg,BS/BA,NOT,32,B,547,543,F,inner,M,B,1980:1,1980,2,536
82795,59,1,reg+A,MS/MA/MEd,1,12,W,530,507,N,urban,M,W,1979:3,1979,1,1025
178792,77,3,reg+A,MS/MA/MEd,2,15,W,555,582,F,rural,M,W,1978:4,1978,3,1345
178000,64,1,small,BS/BA,1,7,W,579,557,N,rural,M,W,1980:1,1980,1,1109
34637,33,3,reg+A,BS/BA,1,18,B,592,583,F,inner,F,B,1980:2,1980,3,589
48960,70,K,reg,BS/BA,1,10,W,425,500,F,rural,M,W,1980:1,1980,0,1216
52572,24,K,small,BS/BA,2,13,W,443,536,N,suburb,F,B,1980:2,1980,0,400
185547,20,2,small,BS/BA,1,7,B,520,543,N,suburb,F,B,1980:3,1980,2,320
159024,49,1,reg+A,MS/MA/MEd,1,11,B,530,549,N,rural,F,W,1980:1,1980,1,819
76298,79,1,reg,BS/BA,1,17,W,590,557,N,rural,M,W,1980:3,1980,1,1365
151114,62,2,reg+A,BS/BA,1,34,W,596,577,N,rural,F,W,1980:3,1980,2,1071
176465,54,1,reg,BS/BA,APPR,3,W,629,627,F,suburb,M,W,1980:1,1980,1,931
66929,58,1,reg,BS/BA,PROB,0,W,629,549,N,suburb,M,W,1980:1,1980,1,1001
116183,45,3,reg,BS/BA,APPR,3,W,693,752,F,inner,M,B,1979:4,1979,3,757
185387,57,1,small,MS/MA/MEd,1,15,W,564,557,N,rural,F,W,1980:3,1980,1,983
18070,15,1,reg,BS/BA,PROB,9,B,527,535,F,inner,F,B,1979:4,1979,1,233
100721,17,1,reg,BS/BA,1,5,B,485,538,N,suburb,M,W,1980:1,1980,1,271
126651,9,1,small,BS/BA,1,27,W,564,584,N,urban,M,W,1980:3,1980,1,142
173994,22,2,reg+A,MS/MA/MEd,1,9,B,573,546,F,inner,F,B,1980:3,1980,2,370
2336,40,K,small,BS/BA,1,4,W,458,559,F,rural,F,W,1980:1,1980,0,677
104592,66,1,small,BS/BA,1,8,W,505,535,F,rural,M,W,1980:1,1980,1,1145
166742,65,3,reg,BS/BA,1,24,W,647,667,F,rural,M,W,1979:4,1979,3,1135
73022,26,1,reg,MS/MA/MEd,NOT,3,W,450,465,F,inner,F,B,1980:2,1980,1,438
2779,2,1,reg+A,BS/BA,1,7,B,442,472,F,urban,F,W,1980:3,1980,1,24
89147,23,2,reg+A,BS/BA,1,5,B,547,550,N,suburb,F,B,1980:3,1980,2,393
152753,1,2,reg,MS/MA/MEd,1,12,B,627,620,N,rural,F,W,1980:1,1980,2,12
135451,28,3,reg+A,MS/MA/MEd,NOT,3,B,616,580,F,inner,F,B,1980:3,1980,3,500
59836,16,K,reg+A,MS/MA/MEd,1,17,W,408,423,F,inner,F,B,1980:2,1980,0,247
66875,51,K,reg+A,MA+,1,12,W,437,473,F,suburb,M,W,1980:3,1980,0,855
7311,20,2,reg,BS/BA,NOT,4,B,554,559,F,suburb,F,B,1980:1,1980,2,321
151817,49,1,reg+A,MS/MA/MEd,1,11,B,507,518,N,rural,F,W,1980:3,1980,1,819
159705,33,3,reg,BS/BA,PROB,0,B,565,561,F,inner,F,B,1978:3,1978,3,587
155753,22,1,reg+A,BS/BA,1,6,W,426,425,F,inner,F,B,1979:3,1979,1,361
49914,22,3,reg,BS/BA,1,20,W,547,533,F,inner,F,B,1978:3,1978,3,375
36079,54,K,small,MS/MA/MEd,1,12,W,434,444,N,suburb,F,W,1980:1,1980,0,926
123767,38,2,reg,BS/BA,3,14,W,568,632,F,rural,F,W,1979:4,1979,2,656
51390,14,1,small,BS/BA,NOT,18,W,590,535,F,inner,F,B,1980:2,1980,1,218
25456,64,K,reg,BS/BA,1,11,W,407,434,F,rural,M,W,1980:1,1980,0,1104
20459,24,3,small,MS/MA/MEd,1,10,B,593,655,F,suburb,M,B,1980:3,1980,3,413
121864,48,1,reg+A,BS/BA,NOT,0,W,448,458,F,urban,F,W,1979:4,1979,1,802
140055,11,K,reg,MS/MA/MEd,2,11,W,503,602,F,rural,M,W,1979:4,1979,0,176
161712,57,K,reg,BS/BA,APPR,2,W,400,429,N,rural,M,B,1980:1,1980,0,980
142973,50,1,reg,BS/BA,NOT,12,W,536,526,N,rural,M,W,1979:2,1979,1,836
159024,49,K,reg+A,BS/BA,1,9,W,455,506,N,rural,F,W,1980:1,1980,0,816
89596,50,3,reg+A,MS/MA/MEd,1,9,W,585,564,F,rural,F,W,1980:2,1980,3,848
130877,3,3,small,MS/MA/MEd,3,17,W,572,588,F,rural,M,W,1978:2,1978,3,48
130906,3,2,small,BS/BA,1,16,W,684,639,N,rural,F,W,1980:3,1980,2,43
65083,36,2,reg,BS/BA,1,23,W,526,515,N,suburb,M,W,1980:3,1980,2,632
59935,15,1,reg,MS/MA/MEd,1,11,W,445,493,F,inner,M,B,1980:1,1980,1,234
89318,58,3,small,BS/BA,1,19,W,680,629,N,suburb,F,W,1979:4,1979,3,1011
107291,14,2,reg,BS/BA,PROB,2,W,529,510,F,inner,F,B,1979:3,1979,2,223
81848,23,2,small,BS/BA,NOT,28,W,627,593,N,suburb,F,B,1980:4,1980,2,389
114128,56,K,reg,MS/MA/MEd,1,13,W,400,444,F,rural,M,B,1980:1,1980,0,960
64288,38,3,reg,BS/BA,1,3,W,626,616,F,rural,F,W,1980:1,1980,3,659
120071,74,1,reg,MS/MA/MEd,1,9,W,651,578,N,rural,M,W,1979:4,1979,1,1292
139688,69,1,reg+A,BS/BA,3,16,W,558,612,F,rural,M,W,1979:4,1979,1,1205
77303,54,3,small,MS/MA/MEd,1,20,W,573,568,F,suburb,M,B,1978:4,1978,3,937
51335,58,K,reg+A,BS/BA,1,17,W,448,513,N,suburb,M,W,1979:4,1979,0,998
53611,13,2,reg,MS/MA/MEd,1,19,W,552,579,N,rural,F,W,1979:3,1979,2,211
54265,74,1,reg,MS/MA/MEd,1,9,W,514,612,N,rural,M,W,1979:3,1979,1,1292
71146,10,1,reg+A,MS/MA/MEd,1,14,W,604,584,N,urban,F,W,1980:3,1980,1,167
104727,24,K,reg+A,MS/MA/MEd,1,10,W,419,449,N,suburb,M,B,1979:4,1979,0,402
46496,55,2,reg+A,MS/MA/MEd,2,11,W,571,620,F,rural,M,W,1979:1,1979,2,952
149166,69,1,reg,BS/BA,3,11,W,571,553,F,rural,M,W,1980:2,1980,1,1204
34441,4,2,reg,MS/MA/MEd,1,22,W,631,659,N,suburb,M,W,1979:3,1979,2,61
136582,45,2,reg,BS/BA,APPR,1,W,547,561,F,inner,F,B,1979:4,1979,2,754
38617,40,K,reg+A,MS/MA/MEd,1,21,W,413,454,F,rural,F,W,1980:3,1980,0,680
127962,53,K,small,BS/BA,1,9,W,456,489,F,inner,F,W,1980:3,1980,0,910
8304,53,3,reg,MS/MA/MEd,1,19,B,641,622,F,inner,M,B,1980:1,1980,3,924
15263,75,1,reg+A,Ed.S,1,18,W,471,454,F,rural,M,W,1980:1,1980,1,1312
81117,19,2,reg,MS/MA/MEd,1,10,W,520,531,F,inner,M,B,1978:2,1978,2,301
136524,26,2,reg+A,MS/MA/MEd,1,13,W,611,546,F,inner,M,B,1980:2,1980,2,442
149255,4,3,reg+A,MS/MA/MEd,APPR,2,W,610,634,F,suburb,F,W,1978:4,1978,3,66
50061,34,K,reg+A,MS/MA/MEd,1,5,W,422,449,N,rural,M,W,1980:2,1980,0,593
100473,68,1,reg,BS/BA,1,5,W,477,505,N,rural,M,W,1979:3,1979,1,1184
168223,27,K,reg,BS/BA,1,12,B,450,506,F,inner,F,B,1980:1,1980,0,450
125594,13,2,reg+A,MS/MA/MEd,1,15,W,549,462,F,rural,F,W,1980:3,1980,2,212
103822,51,3,reg+A,MS/MA/MEd,2,15,W,629,648,N,suburb,M,W,1979:2,1979,3,889
145356,48,1,reg+A,BS/BA,NOT,0,W,480,486,F,urban,F,W,1980:2,1980,1,802
91742,12,1,reg+A,BS/BA,1,39,W,553,557,N,rural,M,W,1980:2,1980,1,195
39851,55,3,reg,MS/MA/MEd,3,17,W,604,604,F,rural,M,W,1980:3,1980,3,955
10586,53,2,small,BS/BA,APPR,1,W,575,568,N,inner,F,W,1980:3,1980,2,919
80385,22,1,reg,BS/BA,APPR,1,W,474,468,F,inner,F,B,1980:1,1980,1,360
100201,71,3,reg,MS/MA/MEd,2,14,W,590,655,N,rural,M,W,1980:3,1980,3,1247
65513,60,2,small,MS/MA/MEd,1,14,W,541,611,N,urban,M,W,1979:3,1979,2,1042
10225,45,1,reg+A,BS/BA,APPR,1,B,516,507,F,inner,M,B,1980:1,1980,1,752
1160,8,3,small,BS/BA,1,10,W,686,667,N,rural,M,W,1979:4,1979,3,127
77727,41,3,reg,MS/MA/MEd,1,19,W,604,606,N,suburb,F,A,1980:1,1980,3,708
151515,39,1,small,BS/BA,3,19,W,487,523,N,rural,M,W,1980:3,1980,1,666
41865,63,K,reg+A,MA+,1,12,W,413,449,N,rural,M,W,1980:3,1980,0,1080
62746,52,1,reg,BS/BA,APPR,1,W,465,518,N,suburb,F,W,1979:3,1979,1,897
110364,8,3,reg,BS/BA,1,15,W,657,659,N,rural,M,W,1980:2,1980,3,129
76603,78,K,reg,MS/MA/MEd,1,8,W,418,478,N,rural,F,W,1980:3,1980,0,1347
142522,73,3,reg+A,MS/MA/MEd,1,15,W,654,684,N,rural,F,W,1980:3,1980,3,1285
88780,11,2,reg,BS/BA,1,13,W,608,607,N,rural,M,W,1980:2,1980,2,183
9883,80,K,small,MS/MA/MEd,1,12,W,403,473,N,rural,F,W,1980:3,1980,0,1375
179159,78,K,reg+A,MS/MA/MEd,1,3,W,411,463,F,rural,M,W,1979:4,1979,0,1348
59918,73,3,small,BS/BA,1,8,W,665,610,F,rural,M,W,1980:2,1980,3,1283
152365,15,1,small,BS/BA,1,6,W,540,505,F,inner,M,B,1980:2,1980,1,232
149531,19,3,reg+A,BS/BA,1,30,B,564,550,F,inner,F,B,1978:3,1978,3,309
123550,39,3,reg+A,MS/MA/MEd,2,10,W,631,624,F,rural,F,W,1980:2,1980,3,676
149305,1,3,reg+A,BS/BA,1,30,W,661,672,N,rural,F,W,1980:3,1980,3,18
95562,8,2,reg+A,MS/MA/MEd,1,16,W,596,632,F,rural,F,W,1980:3,1980,2,126
94479,9,K,reg+A,BS/BA,1,11,W,427,484,N,urban,F,W,1980:1,1980,0,138
122294,10,1,reg+A,MS/MA/MEd,1,14,W,651,584,N,urban,M,W,1979:4,1979,1,167
120222,61,3,reg+A,MS/MA/MEd,1,6,W,654,651,N,suburb,M,W,1980:2,1980,3,1061
148992,66,K,reg,MS/MA/MEd,1,8,B,451,444,N,rural,M,W,1980:1,1980,0,1140
108000,23,1,reg,BS/BA,NOT,0,B,468,515,F,suburb,F,B,1980:1,1980,1,386
69654,23,2,reg,BS/BA,3,22,W,508,535,F,suburb,F,B,1979:4,1979,2,392
145869,77,3,reg,BS/BA,1,28,W,641,634,N,rural,F,W,1980:2,1980,3,1343
24218,19,1,small,BS/BA,APPR,13,B,524,512,F,inner,M,B,1980:3,1980,1,292
180278,63,K,small,BS/BA,1,7,W,490,536,N,rural,M,W,1979:4,1979,0,1076
9709,77,3,reg,BS/BA,1,8,W,693,684,N,rural,F,W,1980:2,1980,3,1342
83996,44,2,reg+A,MS/MA/MEd,1,8,W,575,512,F,suburb,F,B,1980:2,1980,2,741
61834,22,K,reg+A,BS/BA,1,16,B,402,454,F,inner,M,B,1980:3,1980,0,356
48893,61,1,reg+A,MS/MA/MEd,1,29,W,536,545,F,suburb,M,W,1979:2,1979,1,1054
120300,71,K,reg,BS/BA,1,6,W,418,484,N,rural,M,W,1980:2,1980,0,1236
29854,57,1,small,MS/MA/MEd,1,10,W,558,535,N,rural,M,W,1980:2,1980,1,982
132184,3,3,reg+A,MS/MA/MEd,2,13,W,657,648,F,rural,F,W,1979:4,1979,3,51
142560,24,K,reg,BS/BA,1,6,W,388,412,F,suburb,F,B,1980:1,1980,0,401
15293,58,1,small,BS/BA,1,9,W,480,523,N,suburb,M,W,1980:2,1980,1,1000
33081,73,2,small,BS/BA,1,13,W,599,596,F,rural,F,W,1980:3,1980,2,1279
126426,73,2,reg+A,MS/MA/MEd,1,8,W,541,559,F,rural,F,W,1978:3,1978,2,1282
125759,74,2,reg+A,MS/MA/MEd,1,21,B,555,603,N,rural,F,W,1979:1,1979,2,1298
7350,65,K,reg+A,MS/MA/MEd,1,9,W,445,478,F,rural,F,W,1979:4,1979,0,1125
92111,16,2,reg+A,MS/MA/MEd,1,5,W,515,525,F,inner,M,B,1980:1,1980,2,258
186518,73,3,small,BS/BA,1,8,W,702,691,N,rural,F,W,1979:4,1979,3,1283
38558,46,2,reg+A,BS/BA,1,25,W,614,587,N,suburb,F,W,1980:2,1980,2,770
128362,31,K,small,BS/BA,1,6,W,447,520,F,inner,F,B,1980:3,1980,0,529
55883,68,2,reg,MS/MA/MEd,APPR,2,W,622,639,N,rural,F,W,1980:3,1980,2,1190
81692,23,2,reg+A,BS/BA,1,5,B,559,546,N,suburb,F,B,1980:2,1980,2,393
39453,66,K,reg+A,BS/BA,1,3,W,419,484,N,rural,F,W,1980:2,1980,0,1141
158681,53,1,reg,BS/BA,NOT,8,B,629,592,F,inner,M,B,1979:3,1979,1,915
181015,36,1,reg,MS/MA/MEd,3,18,W,651,592,N,suburb,M,W,1979:4,1979,1,628
32221,73,K,small,BS/BA,1,2,W,425,423,N,rural,M,W,1980:2,1980,0,1272
167721,7,1,reg,MS/MA/MEd,1,13,W,604,553,N,rural,F,W,1980:3,1980,1,94
112170,22,2,small,BS/BA,1,14,B,571,607,F,inner,F,B,1980:3,1980,2,366
131807,63,1,reg+A,BS/BA,1,9,W,507,578,F,rural,M,W,1980:1,1980,1,1086
162251,13,1,small,BS/BA,1,8,W,530,553,F,rural,F,W,1980:3,1980,1,207
126959,73,3,reg+A,BS/BA,2,19,W,650,631,N,rural,M,W,1980:1,1980,3,1286
130506,27,3,reg+A,BS/BA,1,4,W,578,554,F,inner,M,B,1979:3,1979,3,474
59799,46,3,reg,MS/MA/MEd,1,24,W,629,616,F,suburb,F,B,1978:4,1978,3,773
146105,56,1,small,BS/BA,1,21,W,492,529,F,rural,M,B,1980:3,1980,1,963
124864,50,3,small,BS/BA,1,12,W,597,583,F,rural,M,W,1980:1,1980,3,844
6785,24,3,reg+A,MS/MA/MEd,1,22,B,587,603,F,suburb,M,B,1980:1,1980,3,416
106816,40,K,small,BS/BA,1,4,W,433,478,N,rural,F,W,1980:1,1980,0,677
7694,48,K,reg+A,BS/BA,1,13,W,424,449,F,urban,F,W,1980:2,1980,0,796
136343,25,1,small,BS/BA,PROB,1,B,453,490,F,suburb,F,W,1978:4,1978,1,421
168295,33,1,reg,MS/MA/MEd,1,32,B,512,526,F,inner,F,B,1979:4,1979,1,576
111485,36,2,reg,BS/BA,1,23,W,521,552,N,suburb,F,W,1980:2,1980,2,632
171787,68,K,reg,MS/MA/MEd,3,16,W,503,547,N,rural,F,W,1980:3,1980,0,1178
133824,21,3,reg,BS/BA,APPR,4,W,593,610,N,suburb,F,W,1980:1,1980,3,347
13898,20,2,small,BS/BA,1,7,B,508,528,N,suburb,F,B,1980:3,1980,2,320
79504,5,3,reg,BS/BA,1,8,W,618,585,F,rural,M,W,1979:1,1979,3,80
85694,58,2,reg+A,BS/BA,PROB,1,W,591,603,N,suburb,M,W,1979:2,1979,2,1008
76374,58,2,reg,BS/BA,PROB,3,W,582,579,N,suburb,F,W,1979:4,1979,2,1006
88487,51,2,reg+A,Ed.S,1,9,W,622,584,F,suburb,M,B,1978:4,1978,2,879
25798,9,1,reg+A,MS/MA/MEd,1,8,W,604,542,N,urban,F,W,1979:4,1979,1,146
121633,44,1,small,BS/BA,APPR,1,W,509,557,N,suburb,F,B,1980:1,1980,1,734
24087,10,2,reg+A,MS/MA/MEd,1,18,W,614,572,F,urban,F,W,1979:4,1979,2,171
176475,25,2,reg+A,MS/MA/MEd,1,18,W,549,512,F,suburb,M,B,1980:3,1980,2,428
151132,2,K,reg+A,BS/BA,1,17,W,400,444,F,urban,M,B,1979:2,1979,0,21
44753,35,K,small,MS/MA/MEd,1,5,W,460,536,N,rural,F,W,1980:1,1980,0,606
59402,66,2,reg+A,BS/BA,1,13,W,575,540,N,rural,M,W,1980:3,1980,2,1154
